battery_id,cycle,voltage_measured,current_measured,temperature_measured,voltage_charge,current_charge,capacity,internal_resistance,ambient_temperature,soh,rul
B0006,287,3.5986,-2.0701,24.34,4.1606,1.5441,1.7338,0.03622,21.27,84.99,241
B0006,288,3.6044,-2.0876,24.37,4.173,1.5514,1.7334,0.03606,22.94,84.97,240
B0006,289,3.5682,-1.9467,25.21,4.1746,1.5987,1.7263,0.03717,22.72,84.62,239
B0006,290,3.6197,-2.0806,25.91,4.1569,1.5189,1.737,0.03811,22.43,85.15,238
B0006,291,3.6072,-2.0215,25.2,4.1651,1.4906,1.732,0.03588,23.43,84.9,237
B0006,292,3.6318,-1.8458,26.02,4.1677,1.5516,1.7273,0.03695,23.9,84.67,236
B0006,293,3.5901,-1.9006,27.96,4.1948,1.5727,1.7171,0.03542,21.18,84.17,235
B0006,294,3.5994,-1.9098,24.5,4.1394,1.476,1.7365,0.03681,22.15,85.12,234
B0006,295,3.5814,-2.05,22.63,4.1886,1.4639,1.7191,0.03729,23.61,84.27,233
B0006,296,3.5911,-1.9457,26.38,4.1563,1.5069,1.7219,0.03645,22.36,84.41,232
B0006,297,3.5873,-2.0234,27.6,4.1497,1.5416,1.7266,0.0369,22.08,84.64,231
B0006,298,3.6305,-2.0196,25.61,4.1879,1.5399,1.7161,0.03601,23.93,84.12,230
B0006,299,3.5963,-1.959,23.33,4.1811,1.4288,1.7132,0.03754,21.67,83.98,229
B0006,300,3.6125,-2.0597,24.71,4.1888,1.5956,1.7082,0.03858,22.7,83.74,228
B0006,301,3.6021,-1.8507,23.16,4.1819,1.4679,1.7246,0.03648,23.37,84.54,227
B0006,302,3.584,-2.016,25.74,4.2007,1.4867,1.7157,0.037,22.51,84.1,226
B0006,303,3.6057,-1.9382,22.69,4.1781,1.4549,1.7359,0.03818,23.91,85.09,225
B0006,304,3.6208,-1.8544,24.21,4.1673,1.6349,1.7108,0.03894,22.6,83.86,224
B0006,305,3.5843,-1.8968,23.1,4.1746,1.5121,1.7102,0.03629,24.62,83.83,223
B0006,306,3.6244,-2.1409,24.73,4.1881,1.4575,1.7113,0.03767,23.12,83.89,222
B0006,307,3.5909,-1.9555,23.94,4.1576,1.5432,1.7152,0.03817,23.96,84.08,221
B0006,308,3.5979,-1.9149,24.69,4.1594,1.5385,1.7097,0.03784,24.08,83.81,220
B0006,309,3.6179,-1.9108,24.4,4.1645,1.4906,1.7153,0.03552,22.75,84.08,219
B0006,310,3.5937,-2.1113,22.83,4.1374,1.542,1.7045,0.03855,21.36,83.55,218
B0006,311,3.6075,-2.0657,25.2,4.171,1.4587,1.7009,0.03962,23.82,83.38,217
B0006,312,3.6001,-1.9005,24.13,4.1405,1.4754,1.6973,0.03827,23.57,83.2,216
B0006,313,3.6087,-2.0762,22.66,4.1695,1.3995,1.6936,0.03717,24.09,83.02,215
B0006,314,3.5582,-2.03,27.45,4.1816,1.4338,1.703,0.03774,23.35,83.48,214
B0006,315,3.5689,-1.8424,24.75,4.1613,1.5904,1.7033,0.04008,23.19,83.49,213
B0006,316,3.6175,-2.0048,23.75,4.1936,1.5821,1.7002,0.03927,25.67,83.34,212
B0006,317,3.6256,-2.0727,26.06,4.1464,1.5033,1.7106,0.03905,22.22,83.85,211
B0006,318,3.5864,-2.0878,26.65,4.1861,1.5831,1.7094,0.03882,24.47,83.79,210
B0006,319,3.5994,-1.9667,23.61,4.1782,1.492,1.6987,0.03786,23.2,83.27,209
B0006,320,3.6099,-2.1333,24.31,4.1423,1.4878,1.6887,0.03837,23.48,82.78,208
B0006,321,3.6176,-2.0247,22.26,4.2086,1.5028,1.6952,0.03855,23.53,83.1,207
B0006,322,3.5628,-1.9667,23.47,4.1668,1.4938,1.6939,0.03923,23.09,83.03,206
B0006,323,3.5854,-1.8701,23.35,4.1545,1.4892,1.6925,0.04024,24.5,82.96,205
B0006,324,3.5961,-1.9332,23.88,4.1465,1.5572,1.6911,0.0399,25.35,82.9,204
B0006,325,3.6166,-2.0714,24.06,4.1642,1.5075,1.6903,0.03742,24.47,82.86,203
B0006,326,3.6522,-1.8822,24.36,4.1655,1.5356,1.6909,0.03911,24.14,82.89,202
B0006,327,3.5973,-2.03,23.84,4.1688,1.5516,1.6883,0.03968,23.09,82.76,201
B0006,328,3.5735,-2.1236,21.63,4.1627,1.5194,1.6924,0.03961,24.62,82.96,200
B0006,329,3.6093,-2.0172,22.0,4.1766,1.4515,1.6922,0.03842,26.3,82.95,199
B0006,330,3.6274,-1.8562,22.55,4.1612,1.4324,1.6834,0.04201,23.79,82.52,198
B0006,331,3.6029,-1.9835,22.92,4.1379,1.5074,1.6957,0.03788,23.83,83.12,197
B0006,332,3.5823,-1.9987,24.88,4.1646,1.4914,1.6808,0.03812,23.68,82.39,196
B0006,333,3.6193,-1.8363,21.53,4.1312,1.5044,1.6758,0.03949,23.79,82.15,195
B0006,334,3.6131,-2.1431,22.71,4.1719,1.4992,1.687,0.04143,21.56,82.69,194
B0006,335,3.579,-2.1286,24.65,4.1518,1.6292,1.6786,0.03853,24.74,82.28,193
B0006,336,3.6068,-2.1616,22.75,4.1689,1.4335,1.6845,0.03915,23.52,82.57,192
B0006,337,3.6188,-1.9627,23.87,4.186,1.4005,1.6667,0.04055,22.79,81.7,191
B0006,338,3.6222,-1.9834,22.95,4.152,1.5166,1.6889,0.0395,25.18,82.79,190
B0006,339,3.597,-1.8457,23.52,4.182,1.4812,1.6834,0.03924,23.38,82.52,189
B0006,340,3.5908,-1.9757,22.78,4.1595,1.5158,1.669,0.04019,24.15,81.81,188
B0006,341,3.6222,-2.0404,24.1,4.1922,1.5292,1.6681,0.03995,25.98,81.77,187
B0006,342,3.5732,-1.9998,20.77,4.1603,1.5642,1.6863,0.04076,23.13,82.66,186
B0006,343,3.6059,-1.9882,22.53,4.1531,1.4246,1.6704,0.04108,23.03,81.88,185
B0006,344,3.5694,-2.1672,23.51,4.1759,1.4722,1.6688,0.04015,24.86,81.8,184
B0006,345,3.6178,-1.729,23.86,4.159,1.5214,1.6589,0.04018,25.77,81.32,183
B0006,346,3.591,-1.948,25.29,4.1528,1.5385,1.6696,0.04016,23.07,81.84,182
B0006,347,3.6213,-1.979,22.46,4.1581,1.6097,1.6692,0.04049,25.07,81.83,181
B0006,348,3.6054,-1.9385,25.27,4.1645,1.5478,1.6739,0.0401,25.27,82.06,180
B0006,349,3.5708,-1.9291,22.06,4.1852,1.4972,1.6599,0.0401,22.65,81.37,179
B0006,350,3.6235,-2.0141,25.04,4.136,1.4555,1.6581,0.04135,25.53,81.28,178
B0006,351,3.6257,-2.0631,24.28,4.1652,1.4718,1.6691,0.04172,25.63,81.82,177
B0006,352,3.612,-1.9401,21.69,4.1742,1.4704,1.6714,0.03875,24.46,81.93,176
B0006,353,3.5789,-1.9614,23.53,4.1676,1.5328,1.6546,0.04032,26.04,81.11,175
B0006,354,3.5877,-2.081,23.0,4.1842,1.5128,1.6697,0.03968,25.95,81.85,174
B0006,355,3.5964,-1.8581,24.03,4.1634,1.4338,1.6623,0.04011,24.93,81.48,173
B0006,356,3.5791,-1.9707,22.77,4.1616,1.4782,1.6676,0.04087,24.39,81.75,172
B0006,357,3.6267,-1.927,22.66,4.1732,1.5439,1.6594,0.04119,23.89,81.34,171
B0006,358,3.5955,-1.8608,25.19,4.1657,1.5176,1.6434,0.04047,24.84,80.56,170
B0006,359,3.5382,-1.9978,23.01,4.1582,1.5284,1.6568,0.03872,25.46,81.21,169
B0006,360,3.5988,-1.9683,24.42,4.1717,1.5191,1.6631,0.03972,24.58,81.53,168
B0006,361,3.5847,-1.919,22.86,4.1541,1.5813,1.6501,0.04163,22.72,80.89,167
B0006,362,3.5899,-2.0725,25.73,4.1546,1.5118,1.6521,0.03805,26.2,80.99,166
B0006,363,3.5837,-1.9946,22.24,4.1558,1.4807,1.6523,0.04203,25.13,81.0,165
B0006,364,3.6069,-1.9874,22.36,4.1839,1.4542,1.6346,0.04142,24.57,80.13,164
B0006,365,3.6129,-2.0956,25.6,4.1152,1.5125,1.6615,0.04226,25.81,81.44,163
B0006,366,3.5959,-1.7682,22.68,4.1693,1.378,1.6446,0.0408,26.49,80.62,162
B0006,367,3.5831,-2.1407,25.78,4.1638,1.4908,1.6522,0.03899,22.17,80.99,161
B0006,368,3.5888,-2.1298,24.75,4.138,1.4897,1.6475,0.04154,25.41,80.76,160
B0006,369,3.5897,-1.8686,23.22,4.1677,1.4318,1.6546,0.04243,23.56,81.11,159
B0006,370,3.573,-1.9287,20.77,4.1701,1.4536,1.6483,0.04214,25.49,80.8,158
B0006,371,3.6003,-2.1026,23.5,4.1717,1.5405,1.6433,0.0406,25.12,80.56,157
B0006,372,3.5976,-1.9393,23.73,4.123,1.5115,1.6382,0.0414,25.63,80.31,156
B0006,373,3.6189,-1.8532,25.37,4.1832,1.5051,1.6475,0.04084,24.5,80.76,155
B0006,374,3.6129,-2.003,26.05,4.1515,1.5153,1.6301,0.0406,23.13,79.91,154
B0006,375,3.5738,-1.7401,22.68,4.1728,1.5046,1.6444,0.04243,24.55,80.61,153
B0006,376,3.6036,-2.1724,24.96,4.1735,1.5621,1.6327,0.04033,25.41,80.03,152
B0006,377,3.5679,-1.9306,24.96,4.1491,1.5062,1.646,0.04069,26.01,80.68,151
B0006,378,3.6005,-1.8833,25.47,4.1721,1.4271,1.6382,0.04053,23.82,80.3,150
B0006,379,3.576,-1.9109,24.66,4.1563,1.5815,1.6401,0.0402,26.02,80.4,149
B0006,380,3.5655,-2.0204,21.05,4.1309,1.5185,1.6356,0.04189,24.34,80.17,148
B0006,381,3.5913,-2.029,23.79,4.1794,1.4705,1.6233,0.04296,25.35,79.57,147
B0006,382,3.5319,-1.9556,22.34,4.1502,1.4373,1.6276,0.04166,24.47,79.79,146
B0006,383,3.5501,-1.9184,23.83,4.1489,1.5198,1.6359,0.04039,25.15,80.19,145
B0006,384,3.5813,-1.9398,25.66,4.1556,1.4941,1.6318,0.04279,25.86,79.99,144
B0006,385,3.5861,-1.896,24.7,4.1656,1.5787,1.6369,0.04369,23.73,80.24,143
B0006,386,3.5768,-2.1019,26.03,4.1605,1.4827,1.6311,0.04141,24.27,79.95,142
B0006,387,3.5523,-2.0228,24.88,4.1695,1.4581,1.6216,0.04163,25.12,79.49,141
B0006,388,3.5672,-2.094,22.48,4.1411,1.5448,1.6216,0.04268,27.33,79.49,140
B0006,389,3.5911,-2.0386,20.71,4.15,1.5463,1.626,0.04384,24.05,79.71,139
B0006,390,3.5946,-1.8985,24.78,4.1593,1.5084,1.6101,0.04175,26.94,78.93,138
B0006,391,3.5824,-1.9892,24.29,4.1894,1.5338,1.6334,0.04099,26.89,80.07,137
B0006,392,3.6055,-1.7393,23.21,4.1591,1.4981,1.6248,0.04301,24.78,79.65,136
B0006,393,3.59,-1.9807,22.19,4.177,1.5117,1.6285,0.04323,24.56,79.83,135
B0006,394,3.5669,-1.994,23.71,4.1612,1.5582,1.6103,0.04249,24.15,78.94,134
B0006,395,3.5759,-1.9894,24.58,4.1532,1.5313,1.6265,0.04198,24.76,79.73,133
B0006,396,3.5531,-2.0638,25.94,4.1567,1.4915,1.6315,0.04358,23.4,79.97,132
B0006,397,3.5787,-2.0058,25.29,4.1578,1.5676,1.6086,0.04317,24.72,78.85,131
B0006,398,3.6028,-1.8872,27.48,4.1693,1.3818,1.6204,0.04193,26.27,79.43,130
B0006,399,3.594,-1.9886,23.58,4.1807,1.6026,1.6146,0.0428,24.14,79.15,129
B0006,400,3.608,-2.0793,26.52,4.1654,1.4147,1.604,0.04145,24.49,78.63,128
B0006,401,3.5736,-2.0925,25.34,4.1777,1.4686,1.6154,0.04354,23.01,79.19,127
B0006,402,3.6063,-2.045,26.37,4.1453,1.498,1.6164,0.04264,25.06,79.24,126
B0006,403,3.5752,-1.9926,24.74,4.1535,1.4927,1.6066,0.04252,24.93,78.75,125
B0006,404,3.6082,-1.8806,27.07,4.1487,1.5503,1.6163,0.04298,24.71,79.23,124
B0006,405,3.5781,-2.134,25.97,4.1642,1.4471,1.5979,0.04311,24.4,78.33,123
B0006,406,3.5923,-2.032,24.57,4.154,1.513,1.5979,0.04401,24.3,78.33,122
B0006,407,3.6074,-1.9856,25.64,4.1702,1.4711,1.6068,0.04376,25.07,78.76,121
B0006,408,3.5737,-2.1834,25.36,4.1452,1.5148,1.605,0.04307,24.51,78.68,120
B0006,409,3.5817,-2.0834,26.52,4.1597,1.4968,1.5994,0.04404,24.83,78.4,119
B0006,410,3.6028,-2.068,24.08,4.1693,1.5046,1.6076,0.04373,24.7,78.81,118
B0006,411,3.574,-2.0796,25.87,4.1279,1.4725,1.6049,0.04296,25.58,78.67,117
B0006,412,3.55,-1.9808,26.57,4.1906,1.4745,1.6058,0.04331,25.11,78.71,116
B0006,413,3.619,-2.0161,26.08,4.1545,1.5144,1.5987,0.04334,24.59,78.37,115
B0006,414,3.5664,-2.0555,28.11,4.1282,1.5472,1.6021,0.04405,25.89,78.53,114
B0006,415,3.5787,-1.9572,27.31,4.1609,1.4701,1.5946,0.04323,24.76,78.16,113
B0006,416,3.5983,-1.8277,26.2,4.1589,1.4566,1.6088,0.04326,25.61,78.86,112
B0006,417,3.5627,-1.8361,26.59,4.1571,1.5307,1.5902,0.04567,24.88,77.95,111
B0006,418,3.5544,-2.1923,26.77,4.1731,1.4984,1.6069,0.04469,22.4,78.77,110
B0006,419,3.5794,-1.9423,26.99,4.1693,1.5415,1.5932,0.04305,25.51,78.1,109
B0006,420,3.5381,-2.0178,23.7,4.1625,1.4547,1.5835,0.04443,24.31,77.62,108
B0006,421,3.5679,-1.9845,26.04,4.1647,1.411,1.5992,0.04403,24.09,78.39,107
B0006,422,3.5783,-2.0398,24.31,4.1562,1.4733,1.5905,0.04436,24.39,77.97,106
B0006,423,3.5677,-1.9882,28.51,4.1843,1.4617,1.5939,0.04416,23.73,78.13,105
B0006,424,3.5419,-1.9849,26.55,4.1354,1.4961,1.5951,0.04526,24.26,78.19,104
B0006,425,3.6044,-2.0579,26.4,4.1596,1.4682,1.5886,0.04447,23.41,77.87,103
B0006,426,3.5743,-2.0896,28.08,4.1584,1.5371,1.5818,0.04412,25.24,77.54,102
B0006,427,3.6005,-2.0449,27.41,4.1695,1.4856,1.5903,0.04527,23.81,77.96,101
B0006,428,3.5664,-1.9766,25.13,4.1445,1.5075,1.5832,0.04452,23.51,77.61,100
B0006,429,3.5537,-1.9401,26.76,4.1309,1.5079,1.5864,0.04446,22.93,77.76,99
B0006,430,3.5764,-1.9147,26.41,4.1594,1.5097,1.5679,0.04471,24.08,76.86,98
B0006,431,3.5664,-2.0494,24.33,4.1611,1.4988,1.5827,0.04435,23.96,77.59,97
B0006,432,3.5468,-1.9716,25.95,4.1791,1.5255,1.575,0.04451,24.12,77.21,96
B0006,433,3.5995,-1.9037,26.75,4.1376,1.4602,1.588,0.04396,22.67,77.84,95
B0006,434,3.5574,-1.8834,26.88,4.1739,1.57,1.5806,0.04385,22.06,77.48,94
B0006,435,3.5327,-2.0059,24.86,4.192,1.4882,1.5771,0.04366,24.24,77.31,93
B0006,436,3.5958,-2.0221,28.85,4.1507,1.4344,1.5776,0.04332,25.06,77.33,92
B0006,437,3.5588,-1.9809,26.99,4.1369,1.5094,1.5674,0.04388,22.51,76.83,91
B0006,438,3.5564,-2.115,27.23,4.1501,1.4574,1.5824,0.04464,25.09,77.57,90
B0006,439,3.533,-2.0194,27.8,4.1563,1.5333,1.5835,0.04497,23.74,77.62,89
B0006,440,3.6028,-1.9255,26.04,4.1645,1.6105,1.5727,0.04465,23.41,77.09,88
B0006,441,3.5419,-1.9358,27.93,4.147,1.4607,1.5789,0.04262,22.98,77.4,87
B0006,442,3.5686,-2.027,26.71,4.1791,1.5166,1.5646,0.0466,21.95,76.7,86
B0006,443,3.5854,-1.9782,25.94,4.139,1.4122,1.5621,0.04617,24.28,76.58,85
B0006,444,3.5752,-2.0825,28.16,4.1295,1.5227,1.5662,0.04558,22.48,76.77,84
B0006,445,3.5653,-1.9297,29.55,4.1721,1.4557,1.5675,0.0471,22.43,76.84,83
B0006,446,3.5322,-2.0078,28.41,4.1213,1.4688,1.5614,0.04426,24.16,76.54,82
B0006,447,3.5497,-2.0276,28.72,4.1522,1.4449,1.566,0.04718,21.24,76.76,81
B0006,448,3.5694,-2.0362,26.56,4.202,1.5366,1.5635,0.04438,21.56,76.64,80
B0006,449,3.5496,-2.0063,24.95,4.1549,1.5504,1.5544,0.04564,23.02,76.2,79
B0006,450,3.5691,-2.0448,29.59,4.1382,1.5012,1.5626,0.04418,23.29,76.6,78
B0006,451,3.5783,-1.9342,30.43,4.154,1.4568,1.5637,0.04552,23.44,76.65,77
B0006,452,3.5837,-2.0395,29.67,4.154,1.5795,1.5583,0.04595,22.61,76.39,76
B0006,453,3.5396,-1.8407,26.85,4.1571,1.4625,1.5633,0.04546,25.4,76.63,75
B0006,454,3.6077,-1.8535,25.61,4.1645,1.3919,1.5477,0.04638,22.6,75.87,74
B0006,455,3.5788,-2.0892,25.74,4.1389,1.5229,1.5569,0.04582,22.56,76.32,73
B0006,456,3.5632,-1.993,24.81,4.1797,1.4448,1.5458,0.04525,21.95,75.77,72
B0006,457,3.5847,-2.0651,27.16,4.158,1.5494,1.5451,0.04526,22.83,75.74,71
B0006,458,3.6099,-2.0327,29.72,4.1651,1.4809,1.5469,0.04669,23.28,75.83,70
B0006,459,3.5335,-1.7998,27.09,4.1447,1.5302,1.544,0.04528,23.83,75.68,69
B0006,460,3.5575,-2.0308,27.74,4.1733,1.5701,1.5453,0.0469,21.09,75.75,68
B0006,461,3.5141,-1.964,29.33,4.15,1.4396,1.5463,0.04726,22.3,75.8,67
B0006,462,3.5653,-1.9459,26.64,4.158,1.4717,1.5516,0.04442,22.95,76.06,66
B0006,463,3.5684,-2.1001,30.28,4.1397,1.4962,1.5434,0.04728,23.05,75.66,65
B0006,464,3.56,-2.0855,30.19,4.1386,1.5769,1.5346,0.04826,22.43,75.23,64
B0006,465,3.5474,-2.1206,26.98,4.1638,1.4671,1.5502,0.0465,22.92,75.99,63
B0006,466,3.5192,-2.0886,26.28,4.1467,1.4703,1.537,0.04691,21.53,75.34,62
B0006,467,3.5674,-2.285,28.17,4.1405,1.5239,1.5407,0.0474,23.86,75.52,61
B0006,468,3.5887,-1.9455,26.57,4.1436,1.4711,1.5427,0.04614,23.26,75.62,60
B0006,469,3.5475,-1.7946,25.33,4.1636,1.5076,1.5401,0.04665,20.88,75.5,59
B0006,470,3.5678,-1.9852,28.95,4.1436,1.4224,1.5445,0.0452,21.11,75.71,58
B0006,471,3.5273,-2.1416,28.82,4.1511,1.6107,1.5397,0.04671,21.1,75.47,57
B0006,472,3.5675,-2.0643,27.19,4.153,1.4326,1.5304,0.04712,22.79,75.02,56
B0006,473,3.5502,-2.0459,25.02,4.1239,1.4839,1.5479,0.04719,20.79,75.88,55
B0006,474,3.5426,-2.1018,25.04,4.1305,1.4984,1.5347,0.0478,21.71,75.23,54
B0006,475,3.5423,-1.914,27.0,4.1575,1.5956,1.5315,0.04601,22.45,75.07,53
B0006,476,3.5493,-1.919,26.05,4.1413,1.4338,1.5372,0.04631,21.9,75.35,52
B0006,477,3.5645,-2.1155,26.24,4.1682,1.5992,1.5318,0.04879,22.19,75.09,51
B0006,478,3.5304,-1.9275,28.24,4.1667,1.5379,1.5316,0.04679,20.83,75.08,50
B0006,479,3.5484,-1.8473,27.76,4.1629,1.5209,1.5433,0.0472,22.45,75.65,49
B0006,480,3.5552,-1.8097,28.68,4.1793,1.4508,1.5253,0.04698,21.21,74.77,48
B0006,481,3.5337,-1.7135,25.08,4.1507,1.5286,1.524,0.04628,21.47,74.7,47
B0006,482,3.5913,-2.0902,26.0,4.1615,1.4638,1.5255,0.04878,22.0,74.78,46
B0006,483,3.538,-1.7176,27.61,4.1429,1.5633,1.5303,0.04668,21.83,75.02,45
B0006,484,3.5414,-2.0354,27.09,4.1884,1.4514,1.5134,0.04614,21.72,74.19,44
B0006,485,3.5349,-2.0592,28.66,4.1813,1.4943,1.5096,0.04687,20.91,74.0,43
B0006,486,3.5902,-1.9673,26.94,4.1516,1.4722,1.5169,0.04537,21.33,74.36,42
B0006,487,3.565,-2.0582,29.03,4.1571,1.4506,1.5094,0.04677,21.6,73.99,41
B0006,488,3.5349,-1.9601,27.01,4.1716,1.5371,1.5157,0.04651,20.2,74.3,40
B0006,489,3.5754,-2.132,27.74,4.1489,1.5268,1.5203,0.04815,21.08,74.53,39
B0006,490,3.557,-2.0239,25.6,4.1412,1.5605,1.5107,0.04691,21.9,74.05,38
B0006,491,3.5578,-1.8714,26.05,4.164,1.411,1.5064,0.04853,20.21,73.84,37
B0006,492,3.5455,-2.0057,27.34,4.152,1.5532,1.5144,0.04909,22.62,74.24,36
B0006,493,3.5371,-1.9858,28.33,4.1534,1.6253,1.5182,0.04853,22.7,74.42,35
B0006,494,3.5586,-1.9525,26.95,4.1381,1.4774,1.5015,0.04758,20.16,73.6,34
B0006,495,3.5406,-1.8829,25.67,4.1247,1.5948,1.5158,0.04799,22.74,74.3,33
B0006,496,3.5875,-2.1655,27.8,4.1539,1.4868,1.5147,0.04638,21.21,74.25,32
B0006,497,3.5255,-1.9415,22.39,4.1639,1.4314,1.5144,0.04782,21.75,74.24,31
B0006,498,3.5813,-2.0268,23.49,4.1468,1.4847,1.515,0.04715,20.81,74.26,30
B0006,499,3.5481,-1.9833,26.58,4.1716,1.5524,1.5199,0.04876,22.21,74.51,29
B0006,500,3.556,-1.894,25.52,4.1394,1.4581,1.5032,0.05069,21.67,73.68,28
B0006,501,3.5664,-2.1194,26.35,4.1341,1.47,1.5035,0.04887,20.43,73.7,27
B0006,502,3.5368,-2.1013,25.48,4.1488,1.5297,1.4977,0.04663,20.06,73.41,26
B0006,503,3.5664,-2.1935,26.18,4.1485,1.5002,1.4976,0.04852,19.75,73.41,25
B0006,504,3.4946,-2.0549,24.04,4.1611,1.5292,1.5043,0.04926,21.38,73.74,24
B0006,505,3.5341,-1.867,26.06,4.1379,1.5119,1.4841,0.04948,21.75,72.75,23
B0006,506,3.5297,-2.0121,26.63,4.1699,1.524,1.4843,0.04891,21.81,72.76,22
B0006,507,3.5228,-2.134,26.92,4.1788,1.4784,1.4953,0.05014,21.02,73.3,21
B0006,508,3.5433,-2.0486,28.05,4.1486,1.5116,1.4905,0.04891,19.97,73.06,20
B0006,509,3.555,-2.1488,25.34,4.1678,1.4536,1.4793,0.04946,20.43,72.51,19
B0006,510,3.5611,-2.1125,25.32,4.1332,1.5644,1.484,0.05131,22.25,72.74,18
B0006,511,3.5515,-1.9611,22.57,4.165,1.4683,1.4781,0.0499,20.6,72.46,17
B0006,512,3.5331,-2.1174,24.0,4.1645,1.5564,1.4824,0.05171,21.22,72.67,16
B0006,513,3.5535,-1.8887,24.46,4.1617,1.4883,1.471,0.05006,19.99,72.11,15
B0006,514,3.5483,-2.0071,26.27,4.1484,1.5101,1.474,0.05345,21.39,72.25,14
B0006,515,3.5642,-1.9914,23.72,4.1042,1.4753,1.4811,0.05116,20.59,72.6,13
B0006,516,3.5607,-2.0278,25.78,4.1388,1.4492,1.4658,0.05197,22.08,71.85,12
B0006,517,3.5455,-1.9227,24.53,4.1389,1.4128,1.4596,0.05278,21.8,71.55,11
B0006,518,3.5267,-1.9217,24.22,4.1335,1.4472,1.4609,0.05214,20.53,71.61,10
B0006,519,3.5312,-1.9665,24.81,4.1499,1.4838,1.4515,0.0531,20.89,71.15,9
B0006,520,3.533,-1.9435,23.8,4.1417,1.5106,1.4655,0.05379,20.46,71.84,8
B0006,521,3.5374,-2.0212,23.69,4.1355,1.5505,1.4491,0.05443,19.59,71.04,7
B0006,522,3.5488,-1.9458,21.73,4.1319,1.4777,1.4435,0.05451,20.15,70.76,6
B0006,523,3.5574,-2.0338,23.87,4.137,1.4559,1.4372,0.0538,21.2,70.45,5
B0006,524,3.5418,-1.9998,23.48,4.1644,1.4279,1.4462,0.05408,21.33,70.89,4
B0006,525,3.5428,-2.0275,23.39,4.1376,1.524,1.4419,0.05683,21.15,70.68,3
B0006,526,3.5451,-2.0457,24.75,4.1397,1.5692,1.4307,0.05569,20.7,70.13,2
B0006,527,3.5316,-2.0689,25.07,4.1404,1.5633,1.4344,0.05407,21.93,70.31,1
B0006,528,3.5231,-1.9532,24.39,4.1523,1.5355,1.4187,0.05535,21.07,69.54,0
B0006,529,3.5062,-1.8689,25.5,4.1539,1.5319,1.4262,0.05517,21.71,69.91,0
B0006,530,3.5271,-1.8829,24.84,4.1013,1.5849,1.4249,0.05563,19.24,69.85,0
B0006,531,3.5502,-2.1257,23.5,4.1622,1.5166,1.4297,0.05479,18.0,70.08,0
B0006,532,3.5263,-1.8711,23.21,4.1683,1.5323,1.4116,0.05586,21.31,69.19,0
B0006,533,3.5353,-2.0318,24.35,4.1309,1.484,1.4055,0.05834,19.6,68.9,0
B0006,534,3.5491,-1.9399,24.71,4.132,1.4319,1.405,0.05736,20.82,68.87,0
B0006,535,3.5499,-2.0906,25.92,4.1397,1.4658,1.3993,0.05455,20.74,68.59,0
B0006,536,3.5176,-1.9858,25.59,4.1351,1.4995,1.4127,0.05851,22.64,69.25,0
B0006,537,3.5588,-1.9686,22.96,4.1497,1.503,1.4111,0.05864,21.46,69.17,0
B0006,538,3.5611,-2.1485,23.6,4.117,1.5963,1.4006,0.05745,21.24,68.66,0
B0006,539,3.5157,-1.9392,24.74,4.1293,1.5041,1.4031,0.05878,21.92,68.78,0
B0006,540,3.5215,-1.8654,25.32,4.1691,1.5589,1.3935,0.05746,21.47,68.31,0
B0006,541,3.5615,-2.0175,25.11,4.132,1.4782,1.3891,0.0581,20.65,68.09,0
B0006,542,3.5345,-1.864,23.59,4.1645,1.4844,1.3847,0.06032,22.2,67.88,0
B0006,543,3.4927,-2.019,21.8,4.151,1.4335,1.3818,0.05881,20.03,67.74,0
B0006,544,3.5088,-1.915,22.17,4.1185,1.4629,1.3713,0.05747,21.48,67.22,0
B0006,545,3.5315,-2.2219,24.07,4.155,1.5263,1.3794,0.05953,19.63,67.62,0
B0006,546,3.5129,-1.7581,24.17,4.1436,1.5004,1.3745,0.05977,21.39,67.38,0
B0006,547,3.5276,-1.8505,22.0,4.1385,1.5471,1.3763,0.0613,21.4,67.47,0
B0006,548,3.5362,-2.0285,23.71,4.1489,1.5091,1.3693,0.06037,22.9,67.12,0
B0006,549,3.5645,-2.1972,24.59,4.1522,1.4824,1.3647,0.06019,19.68,66.9,0
B0006,550,3.5292,-1.9712,21.92,4.1556,1.6074,1.3573,0.06192,20.67,66.54,0
B0006,551,3.5562,-2.1444,25.31,4.1626,1.4953,1.3601,0.06125,22.11,66.67,0
B0006,552,3.563,-1.9555,23.09,4.1509,1.5582,1.3611,0.06063,21.65,66.72,0
B0006,553,3.5628,-1.9588,25.55,4.1241,1.4799,1.3466,0.06279,21.51,66.01,0
B0006,554,3.5395,-2.0941,22.88,4.1375,1.5355,1.351,0.06209,20.4,66.23,0
B0006,555,3.4942,-1.8879,22.15,4.1886,1.5464,1.3489,0.06215,20.79,66.12,0
B0006,556,3.5424,-1.9194,23.02,4.1553,1.5104,1.34,0.06258,22.65,65.69,0
B0006,557,3.5539,-1.9024,23.58,4.1798,1.3823,1.3377,0.06159,21.38,65.57,0
B0006,558,3.531,-1.9991,23.15,4.1651,1.5009,1.3397,0.06239,21.83,65.67,0
B0006,559,3.5672,-2.1416,23.43,4.1477,1.5615,1.3282,0.06318,21.37,65.11,0
B0006,560,3.5492,-1.9022,24.28,4.1485,1.5264,1.3342,0.06323,20.33,65.4,0
B0006,561,3.5431,-2.027,23.54,4.1434,1.5223,1.3235,0.06496,22.48,64.88,0
